task,family,width,d,seed,split,cell,accuracy,source
joint,gdn_current,64,1,1,validation,c16-k16,20.578515624999998,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,validation,c32-k16,15.39921875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,macro,50.708125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,c1-k4,99.99375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,c2-k8,87.9140625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,c8-k16,29.5630859375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,c16-k16,20.7041015625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,1,1,test,c32-k16,15.365625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d1-w64-s1/result.json
joint,gdn_current,64,2,1,validation,macro,45.383359375000005,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,validation,c1-k4,99.55000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,validation,c2-k8,73.35312499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,validation,c8-k16,24.433984375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,validation,c16-k16,17.40859375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,validation,c32-k16,12.17109375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,macro,45.39291015625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,c1-k4,99.68125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,c2-k8,73.2515625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,c8-k16,24.357421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,c16-k16,17.41435546875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,2,1,test,c32-k16,12.2599609375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d2-w64-s1/result.json
joint,gdn_current,64,3,1,validation,macro,57.659550781250005,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,validation,c1-k4,99.97500000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,validation,c2-k8,92.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,validation,c8-k16,40.50078125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,validation,c16-k16,30.4748046875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,validation,c32-k16,24.67216796875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,macro,57.64188476562501,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,c1-k4,99.9375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,c2-k8,92.625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,c8-k16,40.4677734375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,c16-k16,30.50458984375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,3,1,test,c32-k16,24.674560546875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d3-w64-s1/result.json
joint,gdn_current,64,4,1,validation,macro,49.111699218750005,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,validation,c1-k4,99.5375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,validation,c2-k8,80.90625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,validation,c8-k16,30.12578125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,validation,c16-k16,19.83125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,validation,c32-k16,15.15771484375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,macro,49.12412109374999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,c1-k4,99.5125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,c2-k8,80.68593750000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,c8-k16,30.365625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,c16-k16,19.92333984375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
joint,gdn_current,64,4,1,test,c32-k16,15.133203125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/joint/shared-gdn_current-d4-w64-s1/result.json
mqar,gdn,16,1,2,validation,macro,54.1884375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,1,2,validation,4,99.925,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,1,2,validation,8,96.5625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,1,2,validation,16,61.493750000000006,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,1,2,validation,32,11.0375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,1,2,validation,64,1.9234375000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s2/result.json
mqar,gdn,16,2,2,validation,macro,56.08375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,2,2,validation,4,99.55000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,2,2,validation,8,96.6625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,2,2,validation,16,62.6,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,2,2,validation,32,13.18125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,2,2,validation,64,8.425,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s2/result.json
mqar,gdn,16,3,2,validation,macro,40.3475,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,3,2,validation,4,92.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,3,2,validation,8,64.1,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,3,2,validation,16,26.431250000000002,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,3,2,validation,32,15.325,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,3,2,validation,64,3.2062500000000003,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s2/result.json
mqar,gdn,16,4,2,validation,macro,45.09375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,4,2,validation,4,95.025,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,4,2,validation,8,80.4,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,4,2,validation,16,37.71875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,4,2,validation,32,10.096874999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,4,2,validation,64,2.228125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d4-s2/result.json
mqar,gdn,16,0,2,validation,macro,28.770625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,16,0,2,validation,4,86.325,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,16,0,2,validation,8,48.35,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,16,0,2,validation,16,7.66875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,16,0,2,validation,32,1.175,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,16,0,2,validation,64,0.334375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-loglinear-s2/result.json
mqar,gdn,32,1,2,validation,macro,61.076562499999994,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,1,2,validation,4,99.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,1,2,validation,8,98.0375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,1,2,validation,16,80.35,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,1,2,validation,32,23.290625000000002,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,1,2,validation,64,4.0296875000000005,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d1-s2/result.json
mqar,gdn,32,2,2,validation,macro,70.5403125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,2,2,validation,4,99.75,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,2,2,validation,8,98.6,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,2,2,validation,16,84.64375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,2,2,validation,32,54.293749999999996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,2,2,validation,64,15.4140625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d2-s2/result.json
mqar,gdn,32,3,2,validation,macro,80.1009375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,3,2,validation,4,99.75,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,3,2,validation,8,98.85000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,3,2,validation,16,87.3625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,3,2,validation,32,55.900000000000006,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,3,2,validation,64,58.6421875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d3-s2/result.json
mqar,gdn,32,4,2,validation,macro,76.86937499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,4,2,validation,4,99.825,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,4,2,validation,8,98.65,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,4,2,validation,16,88.88125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,4,2,validation,32,53.618750000000006,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,4,2,validation,64,43.371874999999996,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-d4-s2/result.json
mqar,gdn,32,0,2,validation,macro,69.88187500000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,32,0,2,validation,4,99.725,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,32,0,2,validation,8,97.78750000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,32,0,2,validation,16,87.63125000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,32,0,2,validation,32,49.51875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,32,0,2,validation,64,14.746875000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w32-loglinear-s2/result.json
mqar,gdn,64,1,2,validation,macro,73.640625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,1,2,validation,4,99.95,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,1,2,validation,8,99.5125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,1,2,validation,16,93.86250000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,1,2,validation,32,58.96875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,1,2,validation,64,15.909375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d1-s2/result.json
mqar,gdn,64,2,2,validation,macro,61.525625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,2,2,validation,4,99.97500000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,2,2,validation,8,99.0125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,2,2,validation,16,79.8125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,2,2,validation,32,24.878125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,2,2,validation,64,3.95,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d2-s2/result.json
mqar,gdn,64,3,2,validation,macro,72.97437500000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,3,2,validation,4,99.875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,3,2,validation,8,99.6875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,3,2,validation,16,84.8125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,3,2,validation,32,49.03125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,3,2,validation,64,31.465625000000003,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d3-s2/result.json
mqar,gdn,64,4,2,validation,macro,81.6921875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,4,2,validation,4,99.95,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,4,2,validation,8,99.5,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,4,2,validation,16,88.4,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,4,2,validation,32,60.071875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,4,2,validation,64,60.53906249999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-d4-s2/result.json
mqar,gdn,64,0,2,validation,macro,75.44125000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s2/result.json
mqar,gdn,64,0,2,validation,4,99.925,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s2/result.json
mqar,gdn,64,0,2,validation,8,99.8625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s2/result.json
mqar,gdn,64,0,2,validation,16,97.2,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s2/result.json
mqar,gdn,64,0,2,validation,32,62.74062500000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w64-loglinear-s2/result.json
