step 18150  loss 1.4156  bpc 2.042  gn 1.93  19 ms/step
step 18200  loss 1.5784  bpc 2.277  gn 1.97  19 ms/step
step 18250  loss 1.5749  bpc 2.272  gn 2.29  19 ms/step
step 18300  loss 1.5457  bpc 2.230  gn 2.13  19 ms/step
step 18350  loss 1.5155  bpc 2.186  gn 2.06  19 ms/step
step 18400  loss 1.4830  bpc 2.139  gn 1.74  19 ms/step
step 18450  loss 1.3941  bpc 2.011  gn 2.13  19 ms/step
step 18500  loss 1.5640  bpc 2.256  gn 1.85  19 ms/step
step 18550  loss 1.4325  bpc 2.067  gn 2.43  19 ms/step
step 18600  loss 1.4968  bpc 2.159  gn 1.75  19 ms/step
step 18650  loss 1.4841  bpc 2.141  gn 1.78  19 ms/step
step 18700  loss 1.5449  bpc 2.229  gn 1.96  19 ms/step
step 18750  loss 1.5164  bpc 2.188  gn 1.94  19 ms/step
step 18800  loss 1.4990  bpc 2.163  gn 1.98  19 ms/step
step 18850  loss 1.5986  bpc 2.306  gn 1.79  19 ms/step
step 18900  loss 1.2110  bpc 1.747  gn 1.71  19 ms/step
step 18950  loss 1.4004  bpc 2.020  gn 1.89  19 ms/step
step 19000  loss 1.4524  bpc 2.095  gn 1.74  19 ms/step
step 19050  loss 1.5729  bpc 2.269  gn 1.95  19 ms/step
step 19100  loss 1.4805  bpc 2.136  gn 2.04  19 ms/step
step 19150  loss 1.5146  bpc 2.185  gn 1.84  19 ms/step
step 19200  loss 1.4174  bpc 2.045  gn 1.99  19 ms/step
step 19250  loss 1.5438  bpc 2.227  gn 1.99  19 ms/step
step 19300  loss 1.5008  bpc 2.165  gn 1.93  19 ms/step
step 19350  loss 1.5829  bpc 2.284  gn 1.95  19 ms/step
step 19400  loss 1.5520  bpc 2.239  gn 2.11  19 ms/step
step 19450  loss 1.4650  bpc 2.114  gn 1.81  19 ms/step
step 19500  loss 1.4493  bpc 2.091  gn 2.02  19 ms/step
step 19550  loss 1.5082  bpc 2.176  gn 1.99  19 ms/step
step 19600  loss 1.5252  bpc 2.200  gn 1.93  19 ms/step
step 19650  loss 1.4692  bpc 2.120  gn 1.86  19 ms/step
step 19700  loss 1.4220  bpc 2.051  gn 1.68  19 ms/step
step 19750  loss 1.4634  bpc 2.111  gn 2.23  19 ms/step
step 19800  loss 1.4355  bpc 2.071  gn 1.80  19 ms/step
step 19850  loss 1.4280  bpc 2.060  gn 1.75  19 ms/step
step 19900  loss 1.4675  bpc 2.117  gn 2.04  19 ms/step
step 19950  loss 1.4605  bpc 2.107  gn 1.65  19 ms/step
step 20000  loss 1.4640  bpc 2.112  gn 2.00  19 ms/step
== eval step 20000: val_bpc 2.2032  ppl 4.605  [0:512) 2.212  [512:2048) 2.199  [2048:4096) 2.205  peak 2377 MB
done: {"run": "smat_d2_qkn_nolr_tri", "arm": "smat", "d": 2, "step": 20000, "train_loss": 1.4640401601791382, "train_loss_med200": 1.4963995218276978, "val_bpc": 2.2032222896801072, "val_ppl": 4.605067456980815, "val_bpc_0_512": 2.2115851222775786, "val_bpc_512_2048": 2.198657356831322, "val_bpc_2048_4096": 2.204555281167328, "grad_norm": 2.0044400691986084, "nonfinite_steps": 0, "ms_per_step": 18.71886855363846, "peak_MB": 2376.98388671875, "params": 4336128, "elapsed_s": 378.000586271286, "mask_nnz": 4285604, "mask_density": 0.25544190406799316, "mask_n": 2048, "mask_q": 47, "mask_B": 47}
==== arm: --arm smat --d 2 --no-lr T=8192   Thu Sep  3 05:27:14 PM CDT 2026 ====
{
 "run": "smat_d2_qkn_nolr_tri",
 "arm": "smat",
 "d": 2,
 "T": 8192,
 "layers": 4,
 "d_model": 256,
 "heads": 4,
 "r": 64,
 "learn_phi": false,
 "qk_norm": true,
 "no_lr": true,
 "triton_bwd": true,
 "chunk": 128,
 "steps": 20000,
 "nb": 8,
 "lr": 0.0003,
 "warmup": 500,
 "wd": 0.1,
 "clip": 1.0,
 "eval_every": 4000,
 "val_windows": 128,
 "eval_nb": 8,
 "data": "/u/archerdw/smat_attention/deltaai/data/enwik8",
 "out": "results/lm_T8192_20k_qkn_nolr.csv",
 "device": "cuda",
 "no_amp": false,
 "seed": 0
}
mask: {'mask_nnz': 17031726, 'mask_density': 0.25379249453544617, 'mask_n': 4096, 'mask_q': 67, 'mask_B': 67}
params: 5,384,704
step    50  loss 4.3869  bpc 6.329  gn 2.72  45 ms/step
step   100  loss 3.7332  bpc 5.386  gn 1.67  34 ms/step
step   150  loss 3.3376  bpc 4.815  gn 1.13  34 ms/step
step   200  loss 2.8860  bpc 4.164  gn 0.96  34 ms/step
step   250  loss 2.7794  bpc 4.010  gn 0.51  34 ms/step
step   300  loss 2.8061  bpc 4.048  gn 0.58  34 ms/step
step   350  loss 2.6773  bpc 3.863  gn 0.45  34 ms/step
step   400  loss 2.7384  bpc 3.951  gn 0.73  34 ms/step
step   450  loss 2.6203  bpc 3.780  gn 0.46  34 ms/step
step   500  loss 2.6129  bpc 3.770  gn 0.43  34 ms/step
step   550  loss 2.5985  bpc 3.749  gn 0.60  34 ms/step
step   600  loss 2.5723  bpc 3.711  gn 0.36  34 ms/step
step   650  loss 2.5979  bpc 3.748  gn 0.45  34 ms/step
step   700  loss 2.6124  bpc 3.769  gn 0.60  34 ms/step
step   750  loss 2.5535  bpc 3.684  gn 0.74  34 ms/step
step   800  loss 2.4713  bpc 3.565  gn 0.84  34 ms/step
step   850  loss 2.5792  bpc 3.721  gn 1.06  34 ms/step
step   900  loss 2.5342  bpc 3.656  gn 1.27  34 ms/step
step   950  loss 2.5195  bpc 3.635  gn 1.10  34 ms/step
step  1000  loss 2.4912  bpc 3.594  gn 0.74  34 ms/step
step  1050  loss 2.4758  bpc 3.572  gn 0.94  34 ms/step
step  1100  loss 2.5028  bpc 3.611  gn 1.06  34 ms/step
step  1150  loss 2.5260  bpc 3.644  gn 1.22  34 ms/step
step  1200  loss 2.4835  bpc 3.583  gn 0.95  34 ms/step
step  1250  loss 2.4887  bpc 3.590  gn 0.64  34 ms/step
step  1300  loss 2.4676  bpc 3.560  gn 0.67  34 ms/step
step  1350  loss 2.4251  bpc 3.499  gn 0.89  34 ms/step
step  1400  loss 2.5284  bpc 3.648  gn 0.59  34 ms/step
step  1450  loss 2.4412  bpc 3.522  gn 0.45  34 ms/step
step  1500  loss 2.4593  bpc 3.548  gn 0.76  34 ms/step
step  1550  loss 2.4539  bpc 3.540  gn 1.26  34 ms/step
step  1600  loss 2.4768  bpc 3.573  gn 0.60  34 ms/step
step  1650  loss 2.3640  bpc 3.411  gn 0.48  34 ms/step
step  1700  loss 2.4499  bpc 3.534  gn 0.57  34 ms/step
step  1750  loss 2.4107  bpc 3.478  gn 0.42  34 ms/step
step  1800  loss 2.4671  bpc 3.559  gn 0.80  34 ms/step
step  1850  loss 2.3604  bpc 3.405  gn 0.50  34 ms/step
step  1900  loss 2.3864  bpc 3.443  gn 0.42  34 ms/step
step  1950  loss 2.3861  bpc 3.442  gn 0.58  34 ms/step
step  2000  loss 2.4392  bpc 3.519  gn 1.20  34 ms/step
step  2050  loss 2.4548  bpc 3.542  gn 0.44  34 ms/step
step  2100  loss 2.3839  bpc 3.439  gn 0.70  34 ms/step
step  2150  loss 2.4156  bpc 3.485  gn 0.48  34 ms/step
step  2200  loss 2.4470  bpc 3.530  gn 0.50  34 ms/step
step  2250  loss 2.4057  bpc 3.471  gn 0.45  34 ms/step
step  2300  loss 2.3987  bpc 3.461  gn 0.49  34 ms/step
step  2350  loss 2.4470  bpc 3.530  gn 0.64  34 ms/step
step  2400  loss 2.4618  bpc 3.552  gn 0.49  34 ms/step
step  2450  loss 2.4580  bpc 3.546  gn 0.84  34 ms/step
step  2500  loss 2.3980  bpc 3.460  gn 0.66  34 ms/step
step  2550  loss 2.4057  bpc 3.471  gn 0.45  34 ms/step
step  2600  loss 2.4014  bpc 3.464  gn 0.59  34 ms/step
step  2650  loss 2.4268  bpc 3.501  gn 0.51  34 ms/step
step  2700  loss 2.2338  bpc 3.223  gn 1.15  34 ms/step
step  2750  loss 2.4320  bpc 3.509  gn 0.57  34 ms/step
step  2800  loss 2.3730  bpc 3.424  gn 0.53  34 ms/step
step  2850  loss 2.3869  bpc 3.444  gn 0.57  34 ms/step
step  2900  loss 2.3089  bpc 3.331  gn 0.63  34 ms/step
step  2950  loss 2.3310  bpc 3.363  gn 0.49  34 ms/step
step  3000  loss 2.2059  bpc 3.182  gn 0.94  34 ms/step
step  3050  loss 2.4309  bpc 3.507  gn 0.49  34 ms/step
step  3100  loss 2.4366  bpc 3.515  gn 0.51  34 ms/step
step  3150  loss 2.3440  bpc 3.382  gn 0.46  34 ms/step
step  3200  loss 2.2766  bpc 3.284  gn 0.72  34 ms/step
step  3250  loss 2.3466  bpc 3.385  gn 0.49  34 ms/step
step  3300  loss 2.2975  bpc 3.315  gn 1.25  34 ms/step
step  3350  loss 2.3979  bpc 3.459  gn 0.73  34 ms/step
step  3400  loss 2.3346  bpc 3.368  gn 0.48  34 ms/step
step  3450  loss 2.2763  bpc 3.284  gn 0.64  34 ms/step
step  3500  loss 2.3636  bpc 3.410  gn 0.46  34 ms/step
step  3550  loss 2.3278  bpc 3.358  gn 0.51  34 ms/step
step  3600  loss 2.3997  bpc 3.462  gn 0.46  34 ms/step
step  3650  loss 2.4263  bpc 3.500  gn 0.51  34 ms/step
step  3700  loss 2.4271  bpc 3.502  gn 0.62  34 ms/step
step  3750  loss 2.3285  bpc 3.359  gn 1.11  34 ms/step
step  3800  loss 2.3764  bpc 3.428  gn 0.51  34 ms/step
step  3850  loss 2.3486  bpc 3.388  gn 0.51  34 ms/step
step  3900  loss 2.4483  bpc 3.532  gn 0.57  34 ms/step
step  3950  loss 2.3571  bpc 3.401  gn 0.39  34 ms/step
step  4000  loss 2.3416  bpc 3.378  gn 0.99  34 ms/step
== eval step 4000: val_bpc 3.3850  ppl 10.447  [0:512) 3.342  [512:4096) 3.383  [4096:8192) 3.392  peak 4652 MB
step  4050  loss 2.2781  bpc 3.287  gn 0.55  34 ms/step
step  4100  loss 2.3023  bpc 3.322  gn 0.68  34 ms/step
step  4150  loss 2.3107  bpc 3.334  gn 0.52  34 ms/step
step  4200  loss 2.3549  bpc 3.397  gn 0.58  34 ms/step
step  4250  loss 2.3449  bpc 3.383  gn 0.56  34 ms/step
step  4300  loss 2.3928  bpc 3.452  gn 0.53  34 ms/step
step  4350  loss 2.3212  bpc 3.349  gn 0.54  34 ms/step
step  4400  loss 2.3344  bpc 3.368  gn 0.53  34 ms/step
step  4450  loss 2.3143  bpc 3.339  gn 0.50  34 ms/step
step  4500  loss 2.2980  bpc 3.315  gn 0.50  34 ms/step
step  4550  loss 2.3038  bpc 3.324  gn 0.51  34 ms/step
step  4600  loss 2.3424  bpc 3.379  gn 0.51  34 ms/step
step  4650  loss 2.3226  bpc 3.351  gn 0.56  34 ms/step
step  4700  loss 2.2684  bpc 3.273  gn 0.56  34 ms/step
step  4750  loss 2.2736  bpc 3.280  gn 0.75  34 ms/step
step  4800  loss 2.3087  bpc 3.331  gn 0.55  34 ms/step
step  4850  loss 2.2219  bpc 3.205  gn 0.76  34 ms/step
step  4900  loss 2.1971  bpc 3.170  gn 0.79  34 ms/step
step  4950  loss 2.3217  bpc 3.350  gn 0.49  34 ms/step
step  5000  loss 2.2897  bpc 3.303  gn 0.67  34 ms/step
step  5050  loss 2.2727  bpc 3.279  gn 0.53  34 ms/step
step  5100  loss 2.1882  bpc 3.157  gn 1.64  34 ms/step
step  5150  loss 2.3143  bpc 3.339  gn 0.43  34 ms/step
step  5200  loss 2.2198  bpc 3.202  gn 0.86  34 ms/step
step  5250  loss 2.2630  bpc 3.265  gn 0.57  34 ms/step
step  5300  loss 2.1960  bpc 3.168  gn 0.60  34 ms/step
step  5350  loss 2.3231  bpc 3.352  gn 0.49  34 ms/step
step  5400  loss 2.3123  bpc 3.336  gn 0.56  34 ms/step
step  5450  loss 2.3221  bpc 3.350  gn 0.59  36 ms/step
step  5500  loss 2.2530  bpc 3.250  gn 0.64  34 ms/step
step  5550  loss 2.2332  bpc 3.222  gn 0.51  34 ms/step
step  5600  loss 2.1834  bpc 3.150  gn 0.64  34 ms/step
step  5650  loss 2.2783  bpc 3.287  gn 0.53  34 ms/step
step  5700  loss 2.2332  bpc 3.222  gn 0.57  34 ms/step
step  5750  loss 2.1508  bpc 3.103  gn 0.84  34 ms/step
step  5800  loss 2.2890  bpc 3.302  gn 0.66  34 ms/step
step  5850  loss 2.2434  bpc 3.237  gn 0.50  34 ms/step
step  5900  loss 2.1691  bpc 3.129  gn 0.51  34 ms/step
step  5950  loss 2.2900  bpc 3.304  gn 0.75  34 ms/step
step  6000  loss 2.1962  bpc 3.168  gn 0.73  34 ms/step
step  6050  loss 2.2873  bpc 3.300  gn 0.52  34 ms/step
step  6100  loss 2.2094  bpc 3.187  gn 0.71  34 ms/step
step  6150  loss 2.2294  bpc 3.216  gn 0.68  34 ms/step
step  6200  loss 2.1602  bpc 3.117  gn 0.60  34 ms/step
step  6250  loss 1.9872  bpc 2.867  gn 0.63  34 ms/step
step  6300  loss 2.2830  bpc 3.294  gn 0.70  34 ms/step
step  6350  loss 2.2380  bpc 3.229  gn 0.59  34 ms/step
step  6400  loss 2.2529  bpc 3.250  gn 0.66  34 ms/step
step  6450  loss 2.2829  bpc 3.294  gn 0.66  34 ms/step
step  6500  loss 2.2166  bpc 3.198  gn 0.66  34 ms/step
step  6550  loss 2.2157  bpc 3.197  gn 0.82  34 ms/step
step  6600  loss 2.2757  bpc 3.283  gn 0.57  34 ms/step
step  6650  loss 2.3068  bpc 3.328  gn 0.65  34 ms/step
step  6700  loss 2.2549  bpc 3.253  gn 0.85  34 ms/step
step  6750  loss 2.2287  bpc 3.215  gn 0.68  34 ms/step
step  6800  loss 2.1985  bpc 3.172  gn 0.62  34 ms/step
step  6850  loss 2.1133  bpc 3.049  gn 0.78  34 ms/step
step  6900  loss 2.0907  bpc 3.016  gn 0.60  34 ms/step
step  6950  loss 2.1596  bpc 3.116  gn 0.69  34 ms/step
step  7000  loss 2.2046  bpc 3.181  gn 0.53  34 ms/step
step  7050  loss 2.2086  bpc 3.186  gn 0.62  34 ms/step
step  7100  loss 2.1650  bpc 3.123  gn 0.61  34 ms/step
step  7150  loss 2.1963  bpc 3.169  gn 0.60  34 ms/step
step  7200  loss 2.1660  bpc 3.125  gn 0.67  34 ms/step
step  7250  loss 2.1952  bpc 3.167  gn 0.65  34 ms/step
step  7300  loss 2.1574  bpc 3.112  gn 0.59  34 ms/step
step  7350  loss 2.2665  bpc 3.270  gn 0.82  34 ms/step
step  7400  loss 2.1641  bpc 3.122  gn 0.68  34 ms/step
step  7450  loss 2.1119  bpc 3.047  gn 0.78  34 ms/step
step  7500  loss 2.1188  bpc 3.057  gn 0.84  34 ms/step
step  7550  loss 2.0575  bpc 2.968  gn 0.75  34 ms/step
step  7600  loss 2.2627  bpc 3.264  gn 0.60  34 ms/step
step  7650  loss 2.1732  bpc 3.135  gn 0.65  34 ms/step
step  7700  loss 2.2019  bpc 3.177  gn 0.76  34 ms/step
step  7750  loss 2.0639  bpc 2.978  gn 0.72  34 ms/step
step  7800  loss 2.0854  bpc 3.009  gn 0.74  34 ms/step
step  7850  loss 2.0511  bpc 2.959  gn 0.60  34 ms/step
step  7900  loss 2.1694  bpc 3.130  gn 0.77  34 ms/step
step  7950  loss 2.1146  bpc 3.051  gn 0.71  34 ms/step
step  8000  loss 2.0797  bpc 3.000  gn 0.89  34 ms/step
== eval step 8000: val_bpc 3.1720  ppl 9.013  [0:512) 3.067  [512:4096) 3.169  [4096:8192) 3.187  peak 4652 MB
step  8050  loss 2.1956  bpc 3.168  gn 0.79  34 ms/step
step  8100  loss 2.2298  bpc 3.217  gn 0.63  34 ms/step
step  8150  loss 2.1637  bpc 3.122  gn 0.68  34 ms/step
step  8200  loss 2.1682  bpc 3.128  gn 0.72  34 ms/step
step  8250  loss 2.1100  bpc 3.044  gn 0.78  34 ms/step
step  8300  loss 2.0394  bpc 2.942  gn 0.87  34 ms/step
step  8350  loss 2.1492  bpc 3.101  gn 0.84  34 ms/step
step  8400  loss 2.1063  bpc 3.039  gn 0.73  34 ms/step
step  8450  loss 2.2197  bpc 3.202  gn 0.96  34 ms/step
step  8500  loss 2.1840  bpc 3.151  gn 0.70  34 ms/step
step  8550  loss 2.1297  bpc 3.073  gn 1.05  34 ms/step
step  8600  loss 2.1302  bpc 3.073  gn 0.71  34 ms/step
step  8650  loss 2.1706  bpc 3.132  gn 0.72  34 ms/step
step  8700  loss 2.1577  bpc 3.113  gn 0.85  34 ms/step
step  8750  loss 2.2088  bpc 3.187  gn 0.92  34 ms/step
step  8800  loss 2.1517  bpc 3.104  gn 0.77  34 ms/step
step  8850  loss 2.2057  bpc 3.182  gn 0.83  34 ms/step
step  8900  loss 2.0842  bpc 3.007  gn 1.13  34 ms/step
step  8950  loss 2.1464  bpc 3.097  gn 0.71  34 ms/step
step  9000  loss 2.0815  bpc 3.003  gn 0.82  34 ms/step
step  9050  loss 2.1300  bpc 3.073  gn 0.75  34 ms/step
step  9100  loss 2.0047  bpc 2.892  gn 0.70  34 ms/step
step  9150  loss 2.2010  bpc 3.175  gn 0.69  34 ms/step
step  9200  loss 2.1528  bpc 3.106  gn 0.81  34 ms/step
step  9250  loss 2.0564  bpc 2.967  gn 0.79  34 ms/step
step  9300  loss 2.1358  bpc 3.081  gn 0.71  34 ms/step
step  9350  loss 2.1404  bpc 3.088  gn 0.73  34 ms/step
step  9400  loss 2.0471  bpc 2.953  gn 0.87  34 ms/step
step  9450  loss 2.0441  bpc 2.949  gn 0.86  34 ms/step
step  9500  loss 2.0800  bpc 3.001  gn 0.83  34 ms/step
step  9550  loss 2.1828  bpc 3.149  gn 0.90  34 ms/step
step  9600  loss 1.9783  bpc 2.854  gn 1.05  34 ms/step
step  9650  loss 2.0553  bpc 2.965  gn 1.03  34 ms/step
step  9700  loss 2.1534  bpc 3.107  gn 0.78  34 ms/step
step  9750  loss 2.1152  bpc 3.052  gn 0.96  34 ms/step
step  9800  loss 2.0341  bpc 2.935  gn 0.91  34 ms/step
step  9850  loss 2.1565  bpc 3.111  gn 0.90  34 ms/step
step  9900  loss 2.1133  bpc 3.049  gn 0.76  34 ms/step
step  9950  loss 2.0413  bpc 2.945  gn 0.90  34 ms/step
step 10000  loss 2.0901  bpc 3.015  gn 0.87  34 ms/step
step 10050  loss 2.1199  bpc 3.058  gn 0.88  34 ms/step
step 10100  loss 2.1034  bpc 3.035  gn 0.85  34 ms/step
step 10150  loss 2.0129  bpc 2.904  gn 0.86  34 ms/step
step 10200  loss 2.0734  bpc 2.991  gn 0.96  34 ms/step
step 10250  loss 2.0480  bpc 2.955  gn 0.92  34 ms/step
step 10300  loss 2.0410  bpc 2.944  gn 0.89  34 ms/step
step 10350  loss 2.0667  bpc 2.982  gn 0.80  34 ms/step
step 10400  loss 2.1106  bpc 3.045  gn 0.91  34 ms/step
step 10450  loss 1.9399  bpc 2.799  gn 0.96  34 ms/step
step 10500  loss 2.0474  bpc 2.954  gn 0.82  34 ms/step
step 10550  loss 2.1105  bpc 3.045  gn 0.93  34 ms/step
step 10600  loss 2.0030  bpc 2.890  gn 1.29  34 ms/step
step 10650  loss 2.0597  bpc 2.972  gn 0.91  34 ms/step
step 10700  loss 1.9461  bpc 2.808  gn 1.06  34 ms/step
step 10750  loss 2.0275  bpc 2.925  gn 1.02  34 ms/step
step 10800  loss 1.9959  bpc 2.879  gn 0.86  34 ms/step
step 10850  loss 2.0959  bpc 3.024  gn 0.95  34 ms/step
step 10900  loss 2.0663  bpc 2.981  gn 1.05  34 ms/step
step 10950  loss 2.0558  bpc 2.966  gn 1.13  34 ms/step
step 11000  loss 2.0612  bpc 2.974  gn 0.97  34 ms/step
step 11050  loss 1.6230  bpc 2.341  gn 1.20  34 ms/step
step 11100  loss 2.0125  bpc 2.903  gn 1.04  34 ms/step
step 11150  loss 2.0367  bpc 2.938  gn 1.05  34 ms/step
step 11200  loss 1.9225  bpc 2.774  gn 1.13  34 ms/step
step 11250  loss 2.0935  bpc 3.020  gn 1.23  34 ms/step
step 11300  loss 2.1395  bpc 3.087  gn 1.01  34 ms/step
step 11350  loss 2.0112  bpc 2.902  gn 1.13  34 ms/step
step 11400  loss 1.9646  bpc 2.834  gn 1.10  34 ms/step
step 11450  loss 1.9897  bpc 2.870  gn 0.94  34 ms/step
step 11500  loss 1.7646  bpc 2.546  gn 1.11  34 ms/step
step 11550  loss 2.0622  bpc 2.975  gn 1.04  34 ms/step
step 11600  loss 2.0114  bpc 2.902  gn 1.24  34 ms/step
step 11650  loss 1.9053  bpc 2.749  gn 1.24  34 ms/step
step 11700  loss 1.9974  bpc 2.882  gn 0.97  34 ms/step
step 11750  loss 1.9937  bpc 2.876  gn 1.09  34 ms/step
step 11800  loss 2.0683  bpc 2.984  gn 1.06  34 ms/step
step 11850  loss 2.0376  bpc 2.940  gn 1.10  34 ms/step
step 11900  loss 1.8968  bpc 2.737  gn 1.11  34 ms/step
step 11950  loss 1.9383  bpc 2.796  gn 1.53  34 ms/step
step 12000  loss 2.0365  bpc 2.938  gn 1.45  34 ms/step
== eval step 12000: val_bpc 2.9265  ppl 7.603  [0:512) 2.787  [512:4096) 2.931  [4096:8192) 2.940  peak 4652 MB
step 12050  loss 2.0416  bpc 2.945  gn 1.09  34 ms/step
step 12100  loss 1.8770  bpc 2.708  gn 1.18  34 ms/step
step 12150  loss 1.9229  bpc 2.774  gn 1.19  34 ms/step
step 12200  loss 1.9963  bpc 2.880  gn 1.10  34 ms/step
step 12250  loss 1.9430  bpc 2.803  gn 1.18  34 ms/step
step 12300  loss 2.0302  bpc 2.929  gn 1.24  34 ms/step
step 12350  loss 1.9719  bpc 2.845  gn 1.21  34 ms/step
step 12400  loss 1.9263  bpc 2.779  gn 1.26  34 ms/step
step 12450  loss 2.0147  bpc 2.907  gn 1.15  34 ms/step
step 12500  loss 2.0014  bpc 2.887  gn 1.26  34 ms/step
step 12550  loss 1.9689  bpc 2.841  gn 1.30  34 ms/step
step 12600  loss 1.8858  bpc 2.721  gn 1.30  34 ms/step
step 12650  loss 1.9892  bpc 2.870  gn 1.30  34 ms/step
step 12700  loss 1.8593  bpc 2.682  gn 1.33  34 ms/step
step 12750  loss 1.9250  bpc 2.777  gn 1.16  34 ms/step
step 12800  loss 2.0283  bpc 2.926  gn 1.19  34 ms/step
step 12850  loss 2.0790  bpc 2.999  gn 1.33  34 ms/step
step 12900  loss 1.9722  bpc 2.845  gn 1.26  34 ms/step
step 12950  loss 1.9161  bpc 2.764  gn 1.28  34 ms/step
step 13000  loss 1.9473  bpc 2.809  gn 1.39  34 ms/step
step 13050  loss 1.9218  bpc 2.773  gn 1.66  34 ms/step
step 13100  loss 1.9623  bpc 2.831  gn 1.32  34 ms/step
step 13150  loss 1.9842  bpc 2.863  gn 1.69  34 ms/step
step 13200  loss 1.9174  bpc 2.766  gn 1.17  34 ms/step
step 13250  loss 1.7792  bpc 2.567  gn 1.31  34 ms/step
step 13300  loss 2.0313  bpc 2.930  gn 1.43  34 ms/step
step 13350  loss 1.9599  bpc 2.828  gn 1.57  34 ms/step
step 13400  loss 1.9420  bpc 2.802  gn 1.36  34 ms/step
step 13450  loss 1.9169  bpc 2.765  gn 1.17  34 ms/step
step 13500  loss 1.8977  bpc 2.738  gn 1.48  34 ms/step
step 13550  loss 2.0005  bpc 2.886  gn 1.17  34 ms/step
step 13600  loss 2.0252  bpc 2.922  gn 1.46  34 ms/step
step 13650  loss 1.9304  bpc 2.785  gn 1.27  34 ms/step
step 13700  loss 1.9353  bpc 2.792  gn 1.27  34 ms/step
step 13750  loss 1.8959  bpc 2.735  gn 1.46  34 ms/step
step 13800  loss 1.9504  bpc 2.814  gn 1.31  34 ms/step
step 13850  loss 1.7962  bpc 2.591  gn 1.25  34 ms/step
step 13900  loss 1.9512  bpc 2.815  gn 1.60  34 ms/step
step 13950  loss 1.8135  bpc 2.616  gn 1.77  34 ms/step
step 14000  loss 1.9061  bpc 2.750  gn 1.37  34 ms/step
step 14050  loss 1.8973  bpc 2.737  gn 1.40  34 ms/step
step 14100  loss 1.8901  bpc 2.727  gn 1.35  34 ms/step
step 14150  loss 1.9238  bpc 2.775  gn 1.43  34 ms/step
step 14200  loss 1.9295  bpc 2.784  gn 1.45  34 ms/step
step 14250  loss 1.9058  bpc 2.749  gn 1.35  34 ms/step
step 14300  loss 1.9389  bpc 2.797  gn 1.33  34 ms/step
step 14350  loss 1.9970  bpc 2.881  gn 1.65  34 ms/step
step 14400  loss 1.8835  bpc 2.717  gn 1.61  34 ms/step
step 14450  loss 1.8293  bpc 2.639  gn 1.40  34 ms/step
step 14500  loss 1.7732  bpc 2.558  gn 1.34  34 ms/step
step 14550  loss 1.8688  bpc 2.696  gn 1.63  34 ms/step
step 14600  loss 1.9686  bpc 2.840  gn 1.43  34 ms/step
step 14650  loss 1.8562  bpc 2.678  gn 1.61  34 ms/step
step 14700  loss 1.8669  bpc 2.693  gn 1.53  34 ms/step
step 14750  loss 1.8477  bpc 2.666  gn 1.32  34 ms/step
step 14800  loss 1.8733  bpc 2.703  gn 1.43  34 ms/step
step 14850  loss 1.9253  bpc 2.778  gn 1.77  34 ms/step
step 14900  loss 1.9360  bpc 2.793  gn 1.42  34 ms/step
step 14950  loss 1.7690  bpc 2.552  gn 1.41  34 ms/step
step 15000  loss 1.8514  bpc 2.671  gn 1.51  34 ms/step
step 15050  loss 1.9659  bpc 2.836  gn 1.52  34 ms/step
step 15100  loss 1.9777  bpc 2.853  gn 1.46  34 ms/step
step 15150  loss 1.8713  bpc 2.700  gn 1.49  34 ms/step
step 15200  loss 1.9408  bpc 2.800  gn 1.50  34 ms/step
step 15250  loss 1.8029  bpc 2.601  gn 1.62  34 ms/step
step 15300  loss 1.7768  bpc 2.563  gn 1.46  34 ms/step
step 15350  loss 1.8519  bpc 2.672  gn 1.55  34 ms/step
step 15400  loss 1.9410  bpc 2.800  gn 1.54  34 ms/step
step 15450  loss 1.9249  bpc 2.777  gn 1.49  34 ms/step
step 15500  loss 1.8817  bpc 2.715  gn 1.56  34 ms/step
step 15550  loss 1.8697  bpc 2.697  gn 2.00  34 ms/step
step 15600  loss 1.8965  bpc 2.736  gn 1.41  34 ms/step
step 15650  loss 1.8689  bpc 2.696  gn 1.31  34 ms/step
step 15700  loss 1.8479  bpc 2.666  gn 1.40  34 ms/step
step 15750  loss 1.8551  bpc 2.676  gn 1.59  34 ms/step
step 15800  loss 1.8376  bpc 2.651  gn 1.83  34 ms/step
step 15850  loss 1.9158  bpc 2.764  gn 1.69  34 ms/step
step 15900  loss 1.8628  bpc 2.687  gn 1.66  34 ms/step
step 15950  loss 1.9113  bpc 2.757  gn 1.38  34 ms/step
step 16000  loss 1.8575  bpc 2.680  gn 1.45  34 ms/step
== eval step 16000: val_bpc 2.7621  ppl 6.784  [0:512) 2.625  [512:4096) 2.767  [4096:8192) 2.775  peak 4652 MB
step 16050  loss 1.8932  bpc 2.731  gn 1.60  34 ms/step
step 16100  loss 1.7071  bpc 2.463  gn 1.42  34 ms/step
step 16150  loss 1.7795  bpc 2.567  gn 1.58  34 ms/step
step 16200  loss 1.8851  bpc 2.720  gn 1.48  34 ms/step
step 16250  loss 1.8545  bpc 2.676  gn 1.64  34 ms/step
step 16300  loss 1.8332  bpc 2.645  gn 1.66  34 ms/step
step 16350  loss 1.7762  bpc 2.563  gn 1.68  34 ms/step
step 16400  loss 1.9452  bpc 2.806  gn 1.58  34 ms/step
step 16450  loss 1.8562  bpc 2.678  gn 1.57  34 ms/step
step 16500  loss 1.8364  bpc 2.649  gn 1.49  34 ms/step
