arm,k,seed,steps,rows_mode,loss_final,loss_best,loss_q25,loss_q50,loss_q75,loss_tail_slope,nmse,nmse_answerable,nmse_unanswerable,exact_support_frac,leak_rel,leak_max,influence_mean,influence_max,influence_zero_frac,train_seconds,T,d,cols,source,ceiling_answerable,n_patterns
smat_content,1,0,1500,mask,9.581421878124274e-09,2.188177194994978e-09,4.078827231523974e-08,8.504360948791145e-08,1.4162282901963863e-08,-7.856064263830449e-05,3.478552343949559e-06,3.478552343949559e-06,nan,1.0,3.0979276743892115e-06,0.0010048537515103817,0.0,0.0,1.0,27.12576086074114,1024,2,1,witness,1.0,2
smat_content,1,1,1500,mask,4.06691427201622e-08,1.626196777237965e-08,1.989719976336346e-06,1.7977646393774194e-07,5.6789872360241134e-08,-0.00015171201104154916,2.453043452987913e-05,2.453043452987913e-05,nan,1.0,2.5018794076459017e-06,0.0003279702796135098,0.0,0.0,1.0,27.208533002063632,1024,2,1,witness,1.0,2
smat_content,1,2,1500,mask,1.2095574675186072e-07,5.191325413989034e-08,3.627055048127659e-05,3.8021116779418662e-06,3.900917135979398e-07,-0.0031554870285084857,1.0133628620678792e-06,1.0133628620678792e-06,nan,1.0,3.1464826406590873e-06,0.0010321364970877767,0.0,0.0,1.0,27.71530858054757,1024,2,1,witness,1.0,2
smat,2,0,1500,mask,1.7793294091461576e-06,6.681810305053659e-08,9.102101103053428e-06,4.134199116379023e-06,6.5795023829196e-07,0.0009065947520336085,5.130002591613447e-07,5.130002591613447e-07,nan,0.99609375,1.9640721802716143e-05,0.00047961846576072276,0.0,0.0,1.0,25.784047286957502,1024,2,1 535,witness,1.0,4
smat,2,1,1500,mask,2.1851073483958317e-07,1.0975097097798425e-07,5.717343810829334e-06,4.765819085150724e-06,6.787901156712906e-07,0.0021485168640837013,6.090245960876928e-07,6.090245960876928e-07,nan,0.99609375,2.3099895770428702e-05,0.00019987259292975068,0.0,0.0,1.0,26.00815460085869,1024,2,1 535,witness,1.0,4
smat,2,2,1500,mask,3.5927061503571167e-07,1.0453361909412706e-07,3.687709249788895e-05,2.477532007105765e-06,4.012667602637521e-07,-0.005287097447723917,5.763675403613888e-07,5.763675403613888e-07,nan,0.9921875,1.6570098523516208e-05,0.0003149707044940442,0.0,0.0,1.0,24.817584676668048,1024,2,1 535,witness,1.0,4
smat_content,2,0,1500,mask,2.681780642888043e-06,1.3168208568004047e-07,9.782739653019235e-06,1.1373409506632015e-05,5.679120818058436e-07,0.0007476632723338786,7.409262252622284e-07,7.409262252622284e-07,nan,0.99609375,2.0829771528951824e-05,0.00035962212132290006,0.0,0.0,1.0,27.433239046484232,1024,2,1 535,witness,1.0,4
smat_content,2,1,1500,mask,2.5112564117080183e-07,1.1742558569949324e-07,1.5043863641039934e-05,2.1984251361573115e-06,7.993176609488728e-07,0.002065120429323213,6.765665148122935e-07,6.765665148122935e-07,nan,0.99609375,1.5371884728665464e-05,0.000267278024693951,0.0,0.0,1.0,27.450046077370644,1024,2,1 535,witness,1.0,4
smat_content,2,2,1500,mask,5.923333219470805e-07,2.183601708338756e-07,9.055164809979033e-06,3.3535629881953355e-06,7.609311296619126e-07,-0.003718077411372988,1.2633680626095156e-06,1.2633680626095156e-06,nan,0.9921875,1.3500408385880291e-05,0.0002814685576595366,0.0,0.0,1.0,27.519370771944523,1024,2,1 535,witness,1.0,4
smat,3,0,1500,mask,0.012035088613629341,0.0007925158715806901,0.02444482408463955,0.0357692688703537,0.06509187072515488,0.0012881796381452963,0.053792111575603485,3.5914359614253044e-05,0.48289862275123596,0.8046875,0.0026742187328636646,0.025016972795128822,0.0,0.0,1.0,25.75799105875194,1024,2,1 535 404,witness+greedy,0.875,7
smat,3,1,1500,mask,0.04077179357409477,0.0012710532173514366,0.014767279848456383,0.042213499546051025,0.00796595960855484,0.0003251595641081219,0.038251135498285294,2.5025919967447408e-05,0.3433894217014313,0.83203125,0.002351996023207903,0.021371450275182724,0.0,0.0,1.0,25.546981543302536,1024,2,1 535 404,witness+greedy,0.875,7
smat,3,2,1500,mask,0.0571734718978405,0.00023028478608466685,0.10786888003349304,0.03691618889570236,0.06877614557743073,0.00012555866594338765,0.05267535522580147,1.8520833691582084e-05,0.35948920249938965,0.837890625,0.0017563423607498407,0.02118108607828617,0.0,0.0,1.0,25.789101120084524,1024,2,1 535 404,witness+greedy,0.875,7
smat_content,3,0,1500,mask,0.012128638103604317,0.0008083623833954334,0.02329813316464424,0.03643161058425903,0.06535683572292328,0.0012959963758926128,0.05360838398337364,3.979574830736965e-05,0.48121729493141174,0.82421875,0.0027451012283563614,0.020472655072808266,0.0,0.0,1.0,28.0563386362046,1024,2,1 535 404,witness+greedy,0.875,7
smat_content,3,1,1500,mask,0.0406138151884079,0.0012805336154997349,0.015064937993884087,0.04234006255865097,0.008471410721540451,0.00031487474073307403,0.038064345717430115,2.9135040676919743e-05,0.34167876839637756,0.869140625,0.0025795712135732174,0.0314018540084362,0.0,0.0,1.0,27.005107041448355,1024,2,1 535 404,witness+greedy,0.875,7
smat_content,3,2,1500,mask,0.057133324444293976,0.00022650542086921632,0.10479744523763657,0.0370589904487133,0.06881314516067505,0.00012350864562488833,0.052676308900117874,1.771915594872553e-05,0.35950037837028503,0.85546875,0.0016819292213767767,0.016030050814151764,0.0,0.0,1.0,27.16901640035212,1024,2,1 535 404,witness+greedy,0.875,7
smat,4,0,1500,mask,0.053115323185920715,0.019845405593514442,0.14121676981449127,0.05138017237186432,0.03628598153591156,-0.0008704403561253507,0.08607169985771179,0.0001263132580788806,0.2379859834909439,0.529296875,0.007458415813744068,0.07039792835712433,0.0,0.0,1.0,25.806913340464234,1024,2,1 535 280 383,witness+greedy,0.625,10
smat,4,1,1500,mask,0.07943595945835114,0.027344202622771263,0.11971806734800339,0.09133350849151611,0.06125206500291824,-0.00015611162837653338,0.09222778677940369,9.35748903430067e-05,0.2636283040046692,0.541015625,0.007285754196345806,0.0514862984418869,0.0,0.0,1.0,25.755323750898242,1024,2,1 535 280 383,witness+greedy,0.625,10
smat,4,2,1500,mask,0.05862261354923248,0.02298329398036003,0.09578892588615417,0.06840642541646957,0.15501603484153748,-0.0004576642817965386,0.10991142690181732,0.0003012709494214505,0.27405932545661926,0.517578125,0.010430682450532913,0.12935380637645721,0.0,0.0,1.0,25.46828350611031,1024,2,1 535 280 383,witness+greedy,0.625,10
smat_content,4,0,1500,mask,0.05303230136632919,0.019196826964616776,0.14055903255939484,0.05179842934012413,0.03634714335203171,-0.0008746012841403344,0.08620444685220718,0.0001696281979093328,0.23827679455280304,0.607421875,0.00730751920491457,0.06466485559940338,0.0,0.0,1.0,27.8195214048028,1024,2,1 535 280 383,witness+greedy,0.625,10
smat_content,4,1,1500,mask,0.07918933033943176,0.02704145945608616,0.11928711086511612,0.09090101718902588,0.06019268184900284,-0.00017404838350646297,0.0922919511795044,0.00018399281543679535,0.26364362239837646,0.580078125,0.008160854689776897,0.06235950067639351,0.0,0.0,1.0,27.98214946500957,1024,2,1 535 280 383,witness+greedy,0.625,10
smat_content,4,2,1500,mask,0.05857658386230469,0.022914839908480644,0.09758881479501724,0.06775452196598053,0.15514451265335083,-0.0004655805471078197,0.10994993150234222,0.0003999760956503451,0.274007648229599,0.552734375,0.011004159227013588,0.13445179164409637,0.0,0.0,1.0,27.770319720730186,1024,2,1 535 280 383,witness+greedy,0.625,10
smat,5,0,1500,mask,0.1340750753879547,0.05429130792617798,0.12208602577447891,0.15030992031097412,0.12032337486743927,0.00010403419856135776,0.13997745513916016,0.0018106495263054967,0.22496967017650604,0.341796875,0.04158366471529007,0.8892362117767334,0.05502356216311455,3.2287206649780273,0.916015625,26.293740049004555,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat,5,1,1500,mask,0.12428691238164902,0.05550480633974075,0.0957585871219635,0.19363825023174286,0.11480458080768585,0.00018349210018974764,0.15266649425029755,0.0013524447567760944,0.24808108806610107,0.3359375,0.039684515446424484,0.9567970037460327,0.042871471494436264,1.8297107219696045,0.93359375,26.083527371287346,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat,5,2,1500,mask,0.13057725131511688,0.06594132632017136,0.171478271484375,0.10740198940038681,0.12446875870227814,9.369536997461674e-05,0.1419314742088318,0.0011962197022512555,0.2314085066318512,0.314453125,0.032594673335552216,0.8834064602851868,0.03481757640838623,1.4735206365585327,0.947265625,26.159561943262815,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat_content,5,0,1500,mask,0.13412605226039886,0.05183110758662224,0.12373840063810349,0.14488713443279266,0.11808913201093674,0.00016787377654469158,0.13027384877204895,0.0015625994419679046,0.20944955945014954,0.3203125,0.0216076597571373,0.34760022163391113,0.021916870027780533,1.3361817598342896,0.916015625,28.314426502212882,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat_content,5,1,1500,mask,0.11272452026605606,0.05680956318974495,0.09687834233045578,0.18934917449951172,0.08975305408239365,0.000170605268973261,0.13947799801826477,0.00046184303937479854,0.22713786363601685,0.396484375,0.014571558684110641,0.25481247901916504,0.010498467832803726,0.39673301577568054,0.93359375,28.474072687327862,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat_content,5,2,1500,mask,0.12658464908599854,0.05986499786376953,0.16853898763656616,0.1018679141998291,0.10729183256626129,0.00018751342522281447,0.13510926067829132,0.0010314814280718565,0.22035358846187592,0.37890625,0.01797311007976532,0.3634110987186432,0.013426759280264378,0.5701456665992737,0.947265625,28.185925044119358,1024,2,1 535 341 241 110,witness+greedy,0.40625,13
smat,6,0,1500,mask,0.16272315382957458,0.07181715965270996,0.20860187709331512,0.1687866747379303,0.17093488574028015,-0.00043228527143891575,0.14485377073287964,0.0030923134181648493,0.2008630782365799,0.19140625,0.05814925953745842,0.9363040924072266,0.06589114665985107,2.022066354751587,0.892578125,26.83687974140048,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat,6,1,1500,mask,0.14291369915008545,0.08568084239959717,0.1706961840391159,0.16023749113082886,0.23275506496429443,0.00023352143686637453,0.1540270447731018,0.003430291311815381,0.2011367827653885,0.13671875,0.07608535885810852,0.8932960033416748,0.07866181433200836,1.84425687789917,0.869140625,26.133801452815533,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat,6,2,1500,mask,0.08913618326187134,0.08341025561094284,0.20744583010673523,0.14738936722278595,0.14246231317520142,-8.54033337764943e-05,0.1537233591079712,0.0030221189372241497,0.20877954363822937,0.185546875,0.056734561920166016,0.9470564126968384,0.07118400186300278,2.146123170852661,0.890625,26.369001619517803,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat_content,6,0,1500,mask,0.15020935237407684,0.06780585646629333,0.21396970748901367,0.15954026579856873,0.16616153717041016,-0.000368906950807249,0.1355532854795456,0.004032832104712725,0.18751640617847443,0.197265625,0.03530852496623993,0.5856246948242188,0.031154833734035492,1.0406709909439087,0.892578125,28.612390154972672,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat_content,6,1,1500,mask,0.1353616714477539,0.07392947375774384,0.16825127601623535,0.16064876317977905,0.22629696130752563,0.0003934353968972838,0.13990598917007446,0.004264540039002895,0.1823374330997467,0.162109375,0.041621141135692596,0.5195751786231995,0.036314062774181366,0.7867584228515625,0.869140625,27.975483298301697,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat_content,6,2,1500,mask,0.08315552771091461,0.07934452593326569,0.19781944155693054,0.14157144725322723,0.13542452454566956,-0.00015262494768531856,0.14356769621372223,0.0040525891818106174,0.1945372074842453,0.19140625,0.03703661262989044,0.6573233008384705,0.03868304193019867,1.620265007019043,0.890625,28.335488295182586,1024,2,1 535 403 503 190 337,witness+greedy,0.25,16
smat,1,0,1500,mask,6.877581881781225e-07,3.500949219414906e-07,4.851322501053801e-06,6.952490366529673e-06,1.6525441424164455e-06,-0.0018304934047531213,4.4181248085806146e-05,4.4181248085806146e-05,nan,0.998046875,0.00010875593579839915,0.035276420414447784,0.0,0.0,1.0,25.110009474679828,1024,3,11,witness,1.0,2
smat,1,1,1500,mask,2.582498268566269e-07,1.17111639497125e-07,0.00020928497542627156,6.06280991632957e-06,9.216533385369985e-07,-0.0013556880284816626,2.8615484552574344e-05,2.8615484552574344e-05,nan,1.0,1.7885246052173898e-05,0.002344568958505988,0.0,0.0,1.0,25.425440507009625,1024,3,11,witness,1.0,2
smat,1,2,1500,mask,4.076398738561693e-07,1.4689084082419868e-07,0.00017025343549903482,4.4254061322135385e-06,1.915804205054883e-06,-0.0037394603494538153,1.6497919204994105e-05,1.6497919204994105e-05,nan,1.0,1.007869650493376e-05,0.0033061013091355562,0.0,0.0,1.0,25.20875746011734,1024,3,11,witness,1.0,2
smat_content,1,0,1500,mask,4.3757397705235235e-09,2.167565682498207e-09,7.665583012794741e-08,4.269254816335888e-08,1.939934435313262e-08,0.001123215658533496,3.731588776645367e-06,3.731588776645367e-06,nan,1.0,1.7230655657840543e-07,5.588989733951166e-05,0.0,0.0,1.0,26.961676985025406,1024,3,11,witness,1.0,2
smat_content,1,1,1500,mask,2.933506664248853e-07,9.694228708667652e-08,3.482642932794988e-05,1.5843246728763916e-05,3.368027989836264e-07,-0.0016314906189002477,0.000281383196124807,0.000281383196124807,nan,1.0,4.502448973653372e-06,0.0005902240518480539,0.0,0.0,1.0,27.54509924352169,1024,3,11,witness,1.0,2
smat_content,1,2,1500,mask,3.179912084760872e-07,2.268530181481765e-07,5.9550082369241863e-05,3.748646804524469e-06,1.2058144420734607e-06,-0.0019152129366742966,2.8220087187946774e-05,2.8220087187946774e-05,nan,1.0,6.060743089619791e-07,0.000198809735593386,0.0,0.0,1.0,27.034935887902975,1024,3,11,witness,1.0,2
smat,2,0,1500,mask,1.6105340137073654e-06,9.863065741910759e-08,1.4202800230123103e-05,3.2797659059724538e-06,4.6762491479057644e-07,0.0004207158588558919,5.909512879043177e-07,5.909512879043177e-07,nan,0.99609375,1.3158933143131435e-05,0.00015310414892155677,0.0,0.0,1.0,25.296403635293245,1024,3,11 1,witness,1.0,4
smat,2,1,1500,mask,2.8094837034586817e-07,1.3467195003613597e-07,1.3146369383321144e-05,3.1953486541169696e-06,4.268514430805226e-07,0.0015184788191083347,6.552631930389907e-07,6.552631930389907e-07,nan,0.99609375,6.756180482625496e-06,5.994183447910473e-05,0.0,0.0,1.0,25.578065307810903,1024,3,11 1,witness,1.0,4
smat,2,2,1500,mask,2.9836351700396335e-07,1.2475609878492833e-07,1.1347748113621492e-05,8.747995821067889e-07,4.931698072141444e-07,-0.0033178252391396225,1.2824293662561104e-06,1.2824293662561104e-06,nan,0.9921875,2.4787424990790896e-05,0.00027213437715545297,0.0,0.0,1.0,25.871928598731756,1024,3,11 1,witness,1.0,4
smat_content,2,0,1500,mask,2.087083885271568e-06,2.603566997549933e-07,9.011308429762721e-05,2.4096284505503718e-06,6.989903340581805e-07,0.0013053149316982987,1.2809514373657294e-06,1.2809514373657294e-06,nan,0.99609375,2.2836815332993865e-05,0.000527139927726239,0.0,0.0,1.0,27.52077306061983,1024,3,11 1,witness,1.0,4
smat_content,2,1,1500,mask,3.9459189338231226e-07,1.8463877893282188e-07,1.5292398529709317e-05,4.279775112081552e-06,6.71293264531414e-07,0.002065625278169866,1.987470568565186e-06,1.987470568565186e-06,nan,0.99609375,9.303493243351113e-06,0.00012854405213147402,0.0,0.0,1.0,27.725202636793256,1024,3,11 1,witness,1.0,4
smat_content,2,2,1500,mask,4.772489319293527e-07,2.0804804989893455e-07,1.7535774532007053e-05,1.3849980859959032e-06,7.471093113053939e-07,-0.0031086638402946713,1.2459454410418402e-06,1.2459454410418402e-06,nan,0.9921875,8.868683835316915e-06,0.00015512869867961854,0.0,0.0,1.0,28.04825330339372,1024,3,11 1,witness,1.0,4
smat,3,0,1500,mask,1.2255025012564147e-06,1.4764876254957926e-07,2.5035440557985567e-05,3.0640082968602655e-06,1.494880962127354e-06,-0.00023677285370124316,4.0031630987868994e-07,4.0031630987868994e-07,nan,0.98828125,3.5238808777648956e-05,0.0001853808935265988,0.0,0.0,1.0,25.993069130927324,1024,3,11 1 644,witness,1.0,8
smat,3,1,1500,mask,3.0912727311260824e-07,2.64986454112659e-07,1.842608799051959e-05,6.393756848410703e-06,7.200231948445435e-07,-0.0004763243562684901,6.88497550527245e-07,6.88497550527245e-07,nan,0.978515625,4.3421052396297455e-05,0.0003086311335209757,0.0,0.0,1.0,26.195482812821865,1024,3,11 1 644,witness,1.0,8
smat,3,2,1500,mask,2.0621637020212802e-07,1.2571831575769465e-07,2.3130065528675914e-05,4.692342827183893e-06,6.441767936848919e-07,0.0010344605758794445,3.5960562172476784e-07,3.5960562172476784e-07,nan,0.978515625,2.790700273180846e-05,0.0006305550923570991,0.0,0.0,1.0,25.903903275728226,1024,3,11 1 644,witness,1.0,8
smat_content,3,0,1500,mask,1.0402493444416905e-06,1.6522457713108452e-07,1.1147330042149406e-05,3.3879728107422125e-06,1.9078445347986417e-06,-0.000282038747368053,4.878651793660538e-07,4.878651793660538e-07,nan,0.98828125,2.8351612854748964e-05,0.00024279256467707455,0.0,0.0,1.0,27.76582702808082,1024,3,11 1 644,witness,1.0,8
smat_content,3,1,1500,mask,2.8694267939499696e-07,2.333246698071889e-07,1.3925135135650635e-05,2.1672847196896328e-06,7.671098387618258e-07,-0.00109088590232234,5.789564170299855e-07,5.789564170299855e-07,nan,0.978515625,3.5927667340729386e-05,0.00026751120458357036,0.0,0.0,1.0,27.808453368023038,1024,3,11 1 644,witness,1.0,8
smat_content,3,2,1500,mask,3.7615870951412944e-07,2.4655184915900463e-07,1.1592876035138033e-05,1.1696854926412925e-05,1.1772057177950046e-06,0.00021856263935278645,7.329216487050871e-07,7.329216487050871e-07,nan,0.978515625,3.5483259125612676e-05,0.001106641604565084,0.0,0.0,1.0,27.787194896489382,1024,3,11 1 644,witness,1.0,8
smat,4,0,1500,mask,0.05155028775334358,1.0865791409742087e-05,0.004567367024719715,0.004499894101172686,0.0005165628390386701,0.0022018500221446984,0.01884707808494568,2.6127780074602924e-05,0.24711143970489502,0.861328125,0.0020266075152903795,0.03102971613407135,0.0,0.0,1.0,26.32686903886497,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat,4,1,1500,mask,0.018362807109951973,1.5302586689358577e-05,0.013378774747252464,0.013794828206300735,0.00028921730699948967,-0.0033966091024077586,0.012200133875012398,1.631728264328558e-05,0.25993773341178894,0.900390625,0.0019695046357810497,0.01747971773147583,0.0,0.0,1.0,26.0560286603868,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat,4,2,1500,mask,0.018701106309890747,4.463556979317218e-05,0.03216950595378876,0.04799817129969597,0.036847073584795,-0.0016942128355485464,0.017359290271997452,1.2078337931598071e-05,0.2400599867105484,0.921875,0.001326483441516757,0.018875276669859886,0.0,0.0,1.0,26.007121823728085,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat_content,4,0,1500,mask,0.052051108330488205,1.0650377589627169e-05,0.004654334858059883,0.00555818947032094,0.0005738157778978348,0.00248266445580679,0.01862325519323349,4.644404907594435e-05,0.24392665922641754,0.86328125,0.0032649431377649307,0.05325707793235779,0.0,0.0,1.0,27.923207418993115,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat_content,4,1,1500,mask,0.018249377608299255,1.962552050827071e-05,0.012701048515737057,0.013134850189089775,0.0003334859502501786,-0.0033566372511625447,0.012156961485743523,2.0220479200361297e-05,0.25893735885620117,0.90234375,0.002320287749171257,0.02067137509584427,0.0,0.0,1.0,27.060735004022717,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat_content,4,2,1500,mask,0.01859656162559986,4.1174047510139644e-05,0.03220565617084503,0.047572143375873566,0.03692060708999634,-0.0017332639808491177,0.01739814691245556,1.2193264410598204e-05,0.240596204996109,0.962890625,0.001202122075483203,0.00658837053924799,0.0,0.0,1.0,27.756325103342533,1024,3,11 1 644 142,witness+greedy,0.9375,15
smat,5,0,1500,mask,0.06368446350097656,0.007222980260848999,0.061464931815862656,0.04720799997448921,0.014215044677257538,-0.0006621150814417132,0.051239434629678726,6.0064001445425674e-05,0.23402293026447296,0.732421875,0.005094243213534355,0.07075884938240051,0.0,0.0,1.0,26.498789757490158,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat,5,1,1500,mask,0.044148918241262436,0.007893485017120838,0.06131396442651749,0.08660435676574707,0.05152399465441704,0.001321104675407542,0.04630652815103531,8.736777817830443e-05,0.18641972541809082,0.693359375,0.0056577641516923904,0.04528127610683441,0.0,0.0,1.0,25.900588544085622,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat,5,2,1500,mask,0.07840503752231598,0.005402337294071913,0.06568526476621628,0.06276310980319977,0.018797436729073524,0.000985836426335657,0.050503432750701904,7.473398000001907e-05,0.19133025407791138,0.6796875,0.005462002940475941,0.05820389837026596,0.0,0.0,1.0,25.763893915340304,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat_content,5,0,1500,mask,0.0639045387506485,0.007063710130751133,0.06307828426361084,0.047505538910627365,0.01431084331125021,-0.0006582086183343908,0.051338255405426025,0.00010745764302555472,0.23430539667606354,0.7421875,0.0051016369834542274,0.03288291022181511,0.0,0.0,1.0,28.173919178545475,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat_content,5,1,1500,mask,0.04429515823721886,0.008171780966222286,0.06222724914550781,0.08700065314769745,0.05135532096028328,0.0013078708869989795,0.04642309248447418,0.0001474387536291033,0.18670755624771118,0.73046875,0.005954316817224026,0.05771290138363838,0.0,0.0,1.0,28.525287859141827,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat_content,5,2,1500,mask,0.07817832380533218,0.005511333700269461,0.06398027390241623,0.06314751505851746,0.018979638814926147,0.0009801626280513422,0.050529010593891144,0.00013566392590291798,0.19125710427761078,0.75390625,0.005160040687769651,0.04780784249305725,0.0,0.0,1.0,27.974883856251836,1024,3,11 1 644 373 199,witness+greedy,0.75,24
smat,6,0,1500,mask,0.07047386467456818,0.025985125452280045,0.13019832968711853,0.07806681096553802,0.0713668018579483,-0.00041026024173041007,0.08911222219467163,0.0006125105428509414,0.1934288889169693,0.45703125,0.027217086404561996,0.9098327159881592,0.0266244038939476,1.3861865997314453,0.9609375,26.450313840061426,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat,6,1,1500,mask,0.08996342122554779,0.029305916279554367,0.07894063740968704,0.07992801070213318,0.07242746651172638,0.0004087804233324931,0.07550511509180069,0.0006496947607956827,0.17485865950584412,0.38671875,0.03324443846940994,0.8682268261909485,0.040458448231220245,2.2585103511810303,0.947265625,26.421746496111155,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat,6,2,1500,mask,0.04211707040667534,0.02780180051922798,0.11423665285110474,0.06676605343818665,0.058848656713962555,4.420556012165003e-05,0.08178472518920898,0.0007386294309981167,0.1885015368461609,0.44921875,0.03810863196849823,0.8983550071716309,0.04902055114507675,3.65700101852417,0.943359375,26.624084377661347,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat_content,6,0,1500,mask,0.0710882768034935,0.02327272854745388,0.1267901062965393,0.07544027268886566,0.07018985599279404,-0.0004239429978953319,0.08802967518568039,0.0007936088950373232,0.19085687398910522,0.4921875,0.025274546816945076,0.8829461336135864,0.02398320473730564,1.3478251695632935,0.9609375,28.13250332325697,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat_content,6,1,1500,mask,0.0895686000585556,0.029491594061255455,0.07852533459663391,0.0797417163848877,0.07196449488401413,0.00044519708921089007,0.07473216950893402,0.0008158676791936159,0.1728392392396927,0.421875,0.03055551089346409,0.8180383443832397,0.03670201450586319,1.9530397653579712,0.947265625,28.38794320449233,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat_content,6,2,1500,mask,0.04198789224028587,0.027594875544309616,0.11517840623855591,0.06642606854438782,0.057909511029720306,7.772287919409834e-05,0.08042797446250916,0.0009296459029428661,0.18510675430297852,0.455078125,0.03610765188932419,0.8269116878509521,0.04454978182911873,3.3618786334991455,0.943359375,28.450376242399216,1024,3,11 1 644 260 39 463,witness+greedy,0.546875,35
smat,1,0,1500,mask,7.341279797401512e-07,3.817482934209693e-07,6.179445335874334e-06,4.3473983168951236e-06,1.3408372296908055e-06,-0.0019539962938840065,1.2612500540853944e-05,1.2612500540853944e-05,nan,0.998046875,6.7475950345397e-05,0.021886715665459633,0.0,0.0,1.0,25.44885316491127,1024,4,25,witness,1.0,2
smat,1,1,1500,mask,3.1438733572031197e-07,2.0847593873440928e-07,0.00027557238354347646,2.2558097043656744e-05,1.2534011375464615e-06,-0.0012769323700071735,6.098493940953631e-06,6.098493940953631e-06,nan,1.0,6.014682185195852e-06,0.0007884620572440326,0.0,0.0,1.0,25.173170927911997,1024,4,25,witness,1.0,2
smat,1,2,1500,mask,5.350376568458159e-07,2.1912131842327653e-07,0.00022708528558723629,1.2517029972514138e-05,2.4255493826785823e-06,-0.004205815972485413,8.454783710476477e-06,8.454783710476477e-06,nan,1.0,1.7263547533730161e-06,0.000566293834708631,0.0,0.0,1.0,25.034477641806006,1024,4,25,witness,1.0,2
smat_content,1,0,1500,mask,7.3127321975619e-09,2.8611868430061804e-09,7.547520363004878e-05,4.80998551211087e-06,1.789570802657181e-08,0.00042160921858674883,7.521602185533993e-08,7.521602185533993e-08,nan,1.0,1.1199924756510882e-06,0.00036328431451693177,0.0,0.0,1.0,26.943733368068933,1024,4,25,witness,1.0,2
smat_content,1,1,1500,mask,5.061959313934494e-07,2.5565833539076266e-07,3.248617213102989e-05,2.3489189970860025e-06,6.731687562933075e-07,0.0001490004186136387,0.0004154144262429327,0.0004154144262429327,nan,1.0,5.955521373834927e-06,0.000780706643126905,0.0,0.0,1.0,27.522064067423344,1024,4,25,witness,1.0,2
smat_content,1,2,1500,mask,1.1919483711153589e-07,3.5195458991665873e-08,2.520975613151677e-05,4.636670382751618e-06,5.684729558197432e-07,-0.0029334988871970807,6.533159648824949e-06,6.533159648824949e-06,nan,1.0,2.914898232120322e-06,0.0009561702026985586,0.0,0.0,1.0,27.403402153402567,1024,4,25,witness,1.0,2
smat,2,0,1500,mask,1.7336396922473796e-06,1.1417670009450376e-07,2.27981545322109e-05,3.2605189517198596e-06,5.476834985529422e-07,-0.00023134929515800955,5.559302849178493e-07,5.559302849178493e-07,nan,0.99609375,2.1842501155333593e-05,0.0002205480559496209,0.0,0.0,1.0,25.904897471889853,1024,4,25 5,witness,1.0,4
smat,2,1,1500,mask,2.303012394122561e-07,7.905941856733989e-08,1.6531637811567634e-05,4.401693331601564e-06,2.2162772950196086e-07,0.0012944062324397655,4.652261793580692e-07,4.652261793580692e-07,nan,0.99609375,4.903759418084519e-06,6.184248923091218e-05,0.0,0.0,1.0,26.195079524070024,1024,4,25 5,witness,1.0,4
smat,2,2,1500,mask,4.45136151938641e-07,1.6930555091221322e-07,1.4017036846780684e-05,1.3191514653954073e-06,6.411319191101938e-07,-0.0029484362634351695,1.6145756944752065e-06,1.6145756944752065e-06,nan,0.994140625,1.7619320715311915e-05,0.0002671597758308053,0.0,0.0,1.0,26.02420532144606,1024,4,25 5,witness,1.0,4
smat_content,2,0,1500,mask,2.313834784217761e-06,2.9295222248038044e-07,8.641969179734588e-05,6.929020855750423e-06,8.109021791824489e-07,0.0010779793460035378,1.4303352600109065e-06,1.4303352600109065e-06,nan,0.99609375,1.0908787771768402e-05,0.00027320272056385875,0.0,0.0,1.0,27.814736384898424,1024,4,25 5,witness,1.0,4
