run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,4500,8.216778755187988,0.0009765625,8.20545518398285,0.265 0.480,20.977359771728516,102.021817445755,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,5000,8.214747428894043,0.000732421875,8.196260452270508,0.251 0.510,21.06859588623047,112.77163577079773,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,5500,8.2181978225708,0.00048828125,8.200455367565155,0.285 0.512,21.101083278656006,123.5670473575592,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,6000,8.204191207885742,0.00146484375,8.195922046899796,0.194 0.432,21.51712942123413,134.62451434135437,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,6500,8.157772064208984,0.0009765625,8.194625169038773,0.246 0.480,21.62467098236084,145.73091173171997,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,7000,8.182903289794922,0.0009765625,8.187762171030045,0.274 0.518,21.85863494873047,156.9472734928131,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,7500,8.157710075378418,0.000732421875,8.187816232442856,0.281 0.521,22.23755168914795,168.3492283821106,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,8000,8.189958572387695,0.001220703125,8.178143471479416,0.296 0.503,21.792709827423096,179.52016019821167,16,1,64,0,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,500,8.34960651397705,0.0,8.336050927639008,0.457 0.466,24.872354984283447,12.764580726623535,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,1000,8.326513290405273,0.00048828125,8.329967230558395,0.445 0.473,24.150949954986572,25.143080949783325,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,1500,8.242961883544922,0.0,8.231754034757614,0.333 0.530,23.854012489318848,37.30237364768982,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,2000,8.183416366577148,0.000732421875,8.189658373594284,0.336 0.602,23.658430099487305,49.442577838897705,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,2500,8.15662670135498,0.001220703125,8.142482608556747,0.279 0.620,24.143357753753662,61.832420349121094,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,3000,8.157694816589355,0.0009765625,8.106763929128647,0.261 0.615,24.45552968978882,74.55330848693848,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,3500,8.079622268676758,0.0009765625,8.096597909927368,0.240 0.658,24.25113582611084,86.9868655204773,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,4000,8.068739891052246,0.00146484375,8.065959855914116,0.220 0.646,23.85055637359619,99.2171311378479,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,4500,8.040396690368652,0.0009765625,8.035714387893677,0.204 0.605,23.524166107177734,111.28791451454163,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,5000,8.052873611450195,0.001220703125,8.039576679468155,0.196 0.669,23.50840997695923,123.3503029346466,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,5500,8.059755325317383,0.00244140625,8.033327385783195,0.224 0.660,23.368093490600586,135.26911211013794,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,6000,8.012253761291504,0.000244140625,8.024299785494804,0.150 0.585,23.475897312164307,147.34177994728088,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,6500,8.014938354492188,0.001953125,8.015745297074318,0.194 0.649,23.712602615356445,159.52986645698547,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,7000,8.050033569335938,0.001708984375,8.01622760295868,0.216 0.673,23.87108278274536,171.79545950889587,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,7500,8.013040542602539,0.00146484375,8.025916799902916,0.224 0.685,24.151337146759033,184.20764303207397,16,1,64,16,0,1088,273060
smat_d2_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,2,8,64,2048,8000,8.031482696533203,0.002685546875,8.006287693977356,0.237 0.657,23.900232315063477,196.49454355239868,16,1,64,16,0,1088,273060
smat_d3_T256_p8_zoo_P16_bank_dm16_s0_decaymamba2,smat,3,8,64,2048,500,8.349579811096191,0.0,8.336056768894196,0.455 0.466,25.31443452835083,13.001760721206665,16,1,64,16,0,1088,273060
